GenusSpecies	Gene	Occurances	Program	Database	Auto	Date
Streptococcus agalactiae	erm(A)_2	76	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(M)_2	39	abricate	resfinder	auto	20191125
Streptococcus agalactiae	msr(D)_2	35	abricate	resfinder	auto	20191125
Streptococcus agalactiae	mef(A)_2	33	abricate	resfinder	auto	20191125
Streptococcus agalactiae	ant(6)-Ia_1	28	abricate	resfinder	auto	20191125
Streptococcus agalactiae	aph(3')-III_1	55	abricate	resfinder	auto	20191125
Streptococcus agalactiae	erm(B)_18	131	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(M)_8	32	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(W)_4	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	lnu(C)_1	18	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(O)_1	11	abricate	resfinder	auto	20191125
Streptococcus agalactiae	lsa(C)_1	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(M)_5	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(M)_12	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(L)_2	4	abricate	resfinder	auto	20191125
Streptococcus agalactiae	VanG2XY_1	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	VanGXY_1	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	erm(T)_2	6	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(M)_3	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	cat(pC194)_1	2	abricate	resfinder	auto	20191125
Streptococcus agalactiae	tet(O)_2	6	abricate	resfinder	auto	20191125
Streptococcus agalactiae	aac(6')-aph(2'')_1	24	abricate	resfinder	auto	20191125
Streptococcus agalactiae	blaTEM-116_1	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	ant(6)-Ia_2	12	abricate	resfinder	auto	20191125
Streptococcus agalactiae	lsa(E)_1	30	abricate	resfinder	auto	20191125
Streptococcus agalactiae	lnu(B)_2	30	abricate	resfinder	auto	20191125
Streptococcus agalactiae	cat(pC221)_1	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	catP_1	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	cat_5	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	msr(D)_3	1	abricate	resfinder	auto	20191125
Streptococcus agalactiae	catQ_1	1	abricate	resfinder	auto	20191125
